player_id,team_id,player_name,position,goals,assists,minutes_played
153,5,Axel Witsel,MF,0,0,42
596,30,Jorrel Hato,DF,0,0,43
1160,15,Tomas Chory,FW,0,0,43
1067,26,Saleem Obaid,DF,0,0,43
43,37,Ala Alhajji,MF,0,0,43
973,27,Park Jinseob,DF,0,0,44
909,20,Nick Woltemade,FW,0,0,44
420,14,Gervane Kastaneer,FW,0,0,45
233,11,Charles Pickel,MF,0,0,45
954,28,Orbelin Pineda,MF,0,0,45
1129,42,Taha Ali,FW,0,0,46
493,48,Igor Sergeev,FW,0,0,46
1147,11,Theo Bongonda,MF,0,0,47
750,19,Malo Gusto,DF,0,0,48
1044,7,Roger Ibanez,DF,0,0,49
321,44,Dylan Bronn,DF,0,0,49
1111,11,Simon Banza,FW,0,0,49
742,38,Lyndon Dykes,FW,0,0,49
798,47,Matias Vina,DF,0,0,49
589,16,Jordy Alcivar,MF,0,0,49
875,32,Morten Thorsby,MF,0,0,50
1117,14,Sontje Hansen,FW,0,0,50
404,32,Fredrik Andre Bjorkan,DF,0,0,50
748,20,Malick Thiaw,DF,0,0,50
813,24,Mehdi Ghayedi,FW,0,0,50
292,45,Deniz Gul,FW,0,0,50
545,14,Jearl Margaritha,FW,0,0,50
221,27,Castrop Jens,DF,0,0,51
11,36,Abdulaziz Hatem,MF,0,0,51
141,24,Arya Yousefi,DF,0,0,51
1099,47,Sergio Rochet,GK,0,0,51
116,20,Angelo Stiller,MF,0,0,52
502,33,Ismael Diaz,MF,0,0,52
848,44,Mohamed Hadj Mahmoud,MF,0,0,52
1162,33,Tomas Rodriguez,FW,0,0,53
354,27,Eom Jisung,MF,0,0,53
1208,16,Yaimar Medina,DF,0,0,53
501,34,Isidro Pitta,FW,0,0,55
213,45,Can Uzun,FW,0,0,55
26,36,Ahmed Alaaeldin,FW,0,0,55
380,48,Farrukh Sayfiev,DF,0,0,55
796,5,Matias Fernandez Pardo,FW,0,0,57
628,25,Junnosuke Suzuki,DF,0,0,58
1205,30,Wout Weghorst,FW,0,0,58
1190,15,Vladimir Darida,MF,0,0,58
87,24,Alireza Jahanbakhsh,MF,0,0,58
338,44,Elias Achouri,FW,0,0,58
263,18,Dan Burn,DF,0,0,59
290,15,Denis Visinsky,FW,0,0,59
45,16,Alan Minda,MF,0,0,59
741,40,Lyle Foster,FW,0,0,59
673,21,Kojo Peprah Oppong,DF,0,0,61
795,9,Mathieu Choiniere,MF,0,0,61
201,47,Brian Rodriguez,FW,0,0,61
224,43,Cedric Itten,FW,0,0,62
999,21,Prince Adu,FW,0,0,62
775,23,Marko Farji,FW,0,0,62
667,27,Kim Jingyu,MF,0,0,64
52,34,Alex Arce,FW,0,0,64
494,7,Igor Thiago,FW,0,0,65
392,44,Firas Chaouat,FW,0,0,66
1193,20,Waldemar Anton,DF,0,0,66
792,3,Mathew Leckie,FW,0,0,67
314,22,Dominique Simon,MF,0,0,68
1001,30,Quinten Timber,MF,0,0,68
183,42,Besfort Zeneli,MF,0,0,69
68,34,Alexandro Maidana,DF,0,0,69
595,11,Joris Kayembe,DF,0,0,69
1139,8,Telmo Arcanjo,MF,0,0,69
1128,37,Sultan Mandash,FW,0,0,71
468,32,Henrik Falchener,DF,0,0,71
736,13,Luka Vuskovic,DF,0,0,71
270,7,Danilo Santos,MF,0,0,73
475,17,Hossam Abdelmaguid,DF,0,0,73
669,27,Kim Moonhwan,DF,0,0,74
159,29,Ayoub El Kaabi,FW,0,0,74
855,26,Mohammad Abualnadi,DF,0,0,75
680,32,Kristian Thorstvedt,MF,0,0,75
537,3,Jason Geria,DF,0,0,75
960,48,Oston Urunov,MF,0,0,75
1053,35,Ruben Neves,MF,0,0,76
163,33,Azarias Londono,FW,0,0,76
304,5,Diego Moreira,MF,0,0,76
78,26,Ali Azaizeh,FW,0,0,78
307,35,Diogo Dalot,DF,0,0,78
1,38,Aaron Hickey,DF,0,0,79
554,31,Jesse Randall,FW,0,0,79
634,3,Kai Trewin,DF,0,0,81
913,2,Nico Paz,FW,0,0,81
109,13,Andrej Kramaric,FW,0,0,81
197,46,Brenden Aaronson,FW,0,0,82
456,17,Hamza Abdelkarim,FW,0,0,83
1221,41,Yeremy Pino,FW,0,0,83
1242,17,Zizo,FW,0,0,84
549,14,Jeremy Antonisse,FW,0,0,85
416,41,Gavi,MF,0,0,85
222,33,Cecilio Waterman,FW,0,0,85
942,28,Obed Vargas,MF,0,0,85
134,43,Ardon Jashari,MF,0,0,87
441,28,Guillermo Martinez,FW,0,0,87
930,3,Nishan Velupillay,FW,0,0,88
15,37,Abdullah Alhamddan,FW,0,0,88
884,23,Munaf Younus,DF,0,0,89
720,43,Luca Jaquez,DF,0,0,89
1082,10,Santiago Arias,DF,0,0,89
1158,46,Timothy Weah,FW,0,0,90
412,8,Garry Rodrigues,MF,0,0,90
592,33,Jorge Gutierrez,DF,0,0,90
39,3,Ajdin Hrustic,FW,0,0,90
944,48,Odiljon Xamrobekov,MF,0,0,90
852,36,Mohamed Manai,FW,0,0,91
85,21,Alidu Seidu,DF,0,0,92
425,8,Gilson Benchimol,FW,0,0,93
174,12,Bazoumana Toure,FW,0,0,94
971,39,Pape Matar Sarr,MF,0,0,94
131,34,Antonio Sanabria,FW,0,0,95
374,7,Fabinho,MF,0,0,95
138,6,Armin Gigovic,MF,0,0,95
946,45,Oguz Aydin,FW,0,0,97
161,25,Ayumu Seko,DF,0,0,97
915,41,Nico Williams,FW,0,0,98
1094,44,Sebastian Tounekti,MF,0,0,98
389,33,Fidel Escobar,DF,0,0,98
287,10,Deiver Machado,DF,0,0,99
1192,8,Wagner Pina,DF,0,0,99
1121,15,Stepan Chaloupek,DF,0,0,99
1171,25,Tsuyoshi Watanabe,DF,0,0,99
275,15,David Doudera,DF,0,0,100
369,2,Exequiel Palacios,MF,0,0,100
765,2,Marcos Senesi,DF,0,0,100
333,32,Egil Selvik,GK,0,0,100
965,12,Ousmane Diomande,DF,0,0,100
246,12,Christopher Operi,DF,0,0,100
1031,14,Riechedly Bazoer,DF,0,0,100
1159,35,Tomas Araujo,DF,0,0,100
880,44,Mouhib Chamakh,GK,0,0,100
570,46,Joe Scally,DF,0,0,100
992,16,Pervis Estupinan,DF,0,0,100
966,1,Oussama Benbot,GK,0,0,100
932,40,Nkosinathi Sibisi,DF,0,0,101
1235,43,Zeki Amdouni,FW,0,0,101
394,4,Florian Grillitsch,MF,0,0,102
1089,38,Scott Mckenna,DF,0,0,102
1229,45,Yunus Akgun,FW,0,0,103
1095,12,Seko Fofana,MF,0,0,103
1061,31,Ryan Thomas,MF,0,0,103
335,24,Ehsan Hajisafi,DF,0,0,104
860,24,Mohammad Ghorbani,MF,0,0,104
902,37,Nawaf Bu Washl,DF,0,0,104
968,45,Ozan Kabak,DF,0,0,104
772,46,Mark Mckenzie,DF,0,0,104
838,46,Miles Robinson,DF,0,0,104
801,46,Matt Turner,GK,0,0,104
402,23,Frans Putros,DF,0,0,105
1180,48,Utkir Yusupov,GK,0,0,105
1230,36,Yusuf Abdurisag,FW,0,0,105
1069,24,Saleh Hardani,DF,0,0,107
219,4,Carney Chukwuemeka,MF,0,0,108
1100,24,Shahriyar Moghanloo,FW,0,0,108
557,10,Jhon Cordoba,FW,0,0,108
523,48,Jakhongir Urozov,DF,0,0,112
177,31,Ben Old,MF,0,0,112
639,36,Karim Boudiaf,MF,0,0,114
1058,38,Ryan Christie,MF,0,0,114
268,42,Daniel Svensson,DF,0,0,114
119,1,Anis Hadj Moussa,FW,0,0,114
763,13,Marco Pasalic,FW,0,0,114
840,43,Miro Muheim,DF,0,0,115
666,38,Kieran Tierney,DF,0,0,115
916,47,Nicolas De La Cruz,MF,0,0,115
446,34,Gustavo Caballero,MF,0,0,117
594,32,Jorgen Strand Larsen,FW,0,0,117
1084,28,Santiago Gimenez,FW,0,0,117
1017,19,Rayan Cherki,MF,0,0,119
1173,31,Tyler Bindon,DF,0,0,120
702,27,Lee Taeseok,DF,0,0,120
1071,45,Salih Ozcan,MF,0,0,120
316,48,Dostonbek Khamdamov,MF,0,0,120
566,8,Joao Paulo,MF,0,0,121
1076,29,Samir El Mourabet,MF,0,0,121
535,18,Jarell Quansah,DF,0,0,121
706,20,Leon Goretzka,MF,0,0,122
482,27,Hwang Heechan,MF,0,0,123
279,20,David Raum,DF,0,0,123
339,44,Elias Saad,FW,0,0,124
534,1,Jaouen Hadjam,DF,0,0,125
700,27,Lee Jaesung,MF,0,0,125
492,13,Igor Matanovic,FW,0,0,125
521,9,Jacob Shaffelburg,MF,0,0,126
1007,1,Ramiz Zerrouki,MF,0,0,126
1232,23,Zaid Ismael,MF,0,0,126
96,5,Amadou Onana,MF,0,0,127
346,12,Elye Wahi,FW,0,0,127
718,22,Louicius Deedson,FW,0,0,129
539,40,Jayden Adams,MF,0,0,130
821,45,Mert Muldur,DF,0,0,132
182,35,Bernardo Silva,MF,0,0,133
356,45,Eren Elmali,DF,0,0,134
474,36,Homam Ahmed,DF,0,0,134
703,22,Lenny Joseph,FW,0,0,134
33,23,Ahmed Qasem,FW,0,0,135
637,21,Kamaldeen Sulemana,FW,0,0,136
115,16,Angelo Preciado,DF,0,0,137
739,15,Lukas Provod,MF,0,0,137
497,21,Inaki Williams,FW,0,0,140
144,36,Assim Madibo,MF,0,0,140
166,48,Azizjon Ganiev,MF,0,0,140
503,44,Ismael Gharbi,MF,0,0,142
536,15,Jaroslav Zeleny,DF,0,0,142
471,1,Hicham Boudaoui,MF,0,0,143
1012,7,Raphinha,FW,0,0,143
652,45,Kerem Akturkoglu,FW,0,0,143
650,38,Kenny Mclean,MF,0,0,144
79,23,Ali Jasim,FW,0,0,144
1141,30,Teun Koopmeiners,MF,0,0,145
351,7,Endrick,FW,0,0,146
553,42,Jesper Karlstrom,MF,0,0,147
924,9,Niko Sigur,DF,0,0,147
612,8,Jovane Cabral,MF,0,0,148
29,23,Ahmed Basil,GK,0,0,149
180,42,Benjamin Nygren,MF,0,0,149
429,2,Giuliano Simeone,FW,0,0,150
210,3,Cameron Burgess,DF,0,0,152
1163,15,Tomas Soucek,MF,0,0,152
746,26,Mahmoud Almardi,FW,0,0,152
507,45,Ismail Yuksek,MF,0,0,153
862,37,Mohammed Abu Alshamat,DF,0,0,153
477,24,Hossein Kanani,DF,0,0,154
524,23,Jalal Hassan,GK,0,0,154
692,21,Lawrence Ati Zigi,GK,0,0,155
663,48,Khojiakbar Alijonov,DF,0,0,155
1202,8,Willy Semedo,MF,0,0,156
770,13,Mario Pasalic,MF,0,0,158
234,38,Che Adams,FW,0,0,160
996,4,Phillip Mwene,DF,0,0,160
504,9,Ismael Kone,MF,0,0,160
1011,44,Rani Khedira,MF,0,0,162
9,21,Abdul Fatawu,FW,0,0,163
30,36,Ahmed Fathy,MF,0,0,163
899,11,Nathanael Mbuku,MF,0,0,163
399,35,Francisco Conceicao,FW,0,0,163
943,26,Odeh Fakhoury,FW,0,0,163
904,35,Nelson Semedo,DF,0,0,164
323,18,Eberechi Eze,MF,0,0,164
1233,23,Zaid Tahseen,DF,0,0,165
341,21,Elisha Owusu,MF,0,0,166
538,36,Jassem Gaber,DF,0,0,166
1127,36,Sultan Albrake,DF,0,0,167
886,37,Musab Aljuwayr,MF,0,0,167
403,22,Frantzdy Pierrot,FW,0,0,168
1161,15,Tomas Holes,DF,0,0,169
407,34,Gabriel Avalos,FW,0,0,170
158,36,Ayoub Aloui,DF,0,0,170
216,22,Carlens Arcus,DF,0,0,171
22,15,Adam Hlozek,FW,0,0,172
737,15,Lukas Cerv,MF,0,0,172
331,39,Edouard Mendy,GK,0,0,172
1236,45,Zeki Celik,DF,0,0,173
807,19,Maxence Lacroix,DF,0,0,173
209,31,Callum Mccowatt,MF,0,0,173
481,23,Hussein Ali,DF,0,0,174
1113,29,Sofyan Amrabat,MF,0,0,175
1029,10,Richard Rios,MF,0,0,175
599,33,Jose Fajardo,FW,0,0,176
710,9,Liam Millar,MF,0,0,176
830,43,Michel Aebischer,MF,0,0,176
330,11,Edo Kayembe,MF,0,0,177
609,13,Josko Gvardiol,DF,0,0,177
80,37,Ali Lajami,DF,0,0,177
386,45,Ferdi Kadioglu,DF,0,0,179
254,3,Cristian Volpato,FW,0,0,180
630,14,Jurien Gaari,DF,0,0,180
940,8,Nuno Da Costa,MF,0,0,180
636,39,Kalidou Koulibaly,DF,0,0,181
1228,25,Yukinari Sugawara,DF,0,0,181
498,40,Iqraam Rayners,FW,0,0,182
272,47,Darwin Nunez,FW,0,0,182
854,3,Mohamed Toure,FW,0,0,182
520,3,Jacob Italiano,DF,0,0,183
343,42,Elliot Stroud,DF,0,0,183
693,38,Lawrence Shankland,FW,0,0,183
1114,27,Son Heungmin,FW,0,0,183
1022,40,Relebohile Mofokeng,FW,0,0,184
560,33,Jiovany Ramos,DF,0,0,186
225,33,Cesar Blackman,DF,0,0,187
690,8,Laros Duarte,MF,0,0,187
895,30,Nathan Ake,DF,0,0,189
480,26,Husam Abudahab,DF,0,0,190
605,14,Joshua Brenet,DF,0,0,193
310,5,Dodi Lukebakio,FW,0,0,194
328,6,Edin Dzeko,FW,0,0,196
315,30,Donyell Malen,FW,0,0,197
755,47,Manuel Ugarte,MF,0,0,197
155,44,Aymen Dahmen,GK,0,0,198
597,34,Jose Canale,DF,0,0,198
260,8,Dailon Livramento,FW,0,0,198
980,15,Patrik Schick,FW,0,0,199
522,42,Jacob Widell Zetterstrom,GK,0,0,200
683,42,Kristoffer Nordfeldt,GK,0,0,200
76,23,Ali Alhamadi,FW,0,0,201
1123,11,Steve Kapuadi,DF,0,0,201
336,39,El Hadji Malick Diouf,DF,0,0,202
175,48,Behruzjon Karimov,DF,0,0,203
16,37,Abdullah Alkhaibari,MF,0,0,203
438,38,Grant Hanley,DF,0,0,203
897,38,Nathan Patterson,DF,0,0,204
176,38,Ben Gannon Doak,FW,0,0,204
1103,48,Sherzod Nasrullaev,DF,0,0,206
17,48,Abduvohid Nematov,GK,0,0,206
14,48,Abdulla Abdullaev,DF,0,0,206
995,4,Philipp Lienhart,DF,0,0,207
1134,25,Takehiro Tomiyasu,DF,0,0,208
1020,29,Redouane Halhal,DF,0,0,208
610,22,Josue Casimir,FW,0,0,208
454,45,Hakan Calhanoglu,MF,0,0,208
819,45,Merih Demiral,DF,0,0,208
985,15,Pavel Sulc,FW,0,0,209
1238,23,Zidane Iqbal,MF,0,0,210
223,11,Cedric Bakambu,FW,0,0,210
1109,43,Silvan Widmer,DF,0,0,210
1125,6,Stjepan Radeljic,DF,0,0,211
918,2,Nicolas Otamendi,DF,0,0,211
382,47,Federico Vinas,FW,0,0,211
879,37,Moteb Alharbi,DF,0,0,213
969,27,Paik Seungho,MF,0,0,216
262,34,Damian Bobadilla,MF,0,0,216
564,35,Joao Felix,FW,0,0,218
907,11,Ngalayel Mukau,MF,0,0,220
868,9,Moise Bombito,DF,0,0,221
514,6,Ivan Sunjic,MF,0,0,221
844,44,Mohamed Amine Ben Hmida,DF,0,0,221
132,25,Ao Tanaka,MF,0,0,225
200,28,Brian Gutierrez,MF,0,0,226
1086,31,Sarpreet Singh,MF,0,0,227
1072,24,Saman Ghoddos,MF,0,0,228
894,37,Nasser Aldawsari,MF,0,0,230
975,39,Pathe Ciss,MF,0,0,232
725,3,Lucas Herrington,DF,0,0,232
60,42,Alexander Bernhardsson,DF,0,0,233
837,24,Milad Mohammadi,DF,0,0,235
424,28,Gilberto Mora,MF,0,0,236
824,31,Michael Boxall,DF,0,0,237
1054,22,Ruben Providence,FW,0,0,237
509,28,Israel Reyes,DF,0,0,237
615,47,Juan Manuel Sanabria,MF,0,0,237
711,31,Liberato Cacace,DF,0,0,237
500,42,Isak Hien,DF,0,0,237
464,37,Hassan Altambakti,DF,0,0,237
107,29,Anass Salah Eddine,DF,0,0,240
242,12,Christ Inao Oulai,MF,0,0,240
368,40,Evidence Makgopa,FW,0,0,241
164,3,Aziz Behich,DF,0,0,245
1148,19,Theo Hernandez,DF,0,0,247
1027,46,Ricardo Pepi,FW,0,0,247
624,32,Julian Ryerson,FW,0,0,248
647,45,Kenan Yildiz,FW,0,0,249
620,14,Juergen Locadia,FW,0,0,250
600,33,Jose Luis Rodriguez,MF,0,0,251
1119,40,Sphephelo Sithole,MF,0,0,252
571,16,Joel Ordonez,DF,0,0,253
98,6,Amar Memic,MF,0,0,254
518,3,Jackson Irvine,MF,0,0,255
113,38,Andy Robertson,DF,0,0,255
850,37,Mohamed Kanno,MF,0,0,256
506,39,Ismail Jakobs,DF,0,0,257
581,21,Jonas Adjetey,DF,0,0,257
120,44,Anis Slimane,MF,0,0,257
75,9,Ali Ahmed,FW,0,0,258
114,12,Ange Yoan Bonny,FW,0,0,258
179,21,Benjamin Asare,GK,0,0,259
485,23,Ibrahim Bayesh,MF,0,0,259
302,14,Deveron Fonville,DF,0,0,260
455,17,Hamdy Fathy,MF,0,0,260
387,47,Fernando Muslera,GK,0,0,261
385,37,Feras Albrikan,FW,0,0,262
365,6,Esmir Bajraktarevic,FW,0,0,262
251,33,Cristian Martinez,MF,0,0,264
181,6,Benjamin Tahirovic,MF,0,0,266
1130,14,Tahith Chong,MF,0,0,267
1104,25,Shogo Taniguchi,DF,0,0,267
344,44,Ellyes Skhiri,MF,0,0,267
1149,2,Thiago Almada,FW,0,0,267
962,48,Otabek Shukurov,MF,0,0,268
140,5,Arthur Theate,DF,0,0,268
668,27,Kim Minjae,DF,0,0,268
42,36,Akram Afif,FW,0,0,269
44,16,Alan Franco,MF,0,0,270
984,4,Paul Wanner,MF,0,0,270
326,33,Edgar Yoel Barcenas,MF,0,0,272
381,47,Federico Valverde,MF,0,0,272
1210,44,Yan Valery,DF,0,0,274
1097,27,Seol Youngwoo,DF,0,0,274
569,31,Joe Bell,MF,0,0,275
1070,37,Salem Aldawsari,FW,0,0,276
309,43,Djibril Sow,MF,0,0,276
332,28,Edson Alvarez,DF,0,0,278
959,32,Oscar Bobb,MF,0,0,279
626,14,Juninho Bacuna,MF,0,0,280
684,21,Kwasi Sibo,MF,0,0,282
655,4,Kevin Danso,DF,0,0,284
6,26,Abdallah Nasib,DF,0,0,287
876,39,Mory Diaw,GK,0,0,287
961,40,Oswin Appollis,FW,0,0,287
1057,48,Rustam Ashurmatov,DF,0,0,288
271,22,Danley Jean Jacques,MF,0,0,288
1135,9,Tani Oluwaseyi,FW,0,0,288
831,30,Micky Van De Ven,DF,0,0,291
544,22,Jean Ricner Bellegarde,MF,0,0,292
1137,6,Tarik Muharemovic,DF,0,0,292
74,44,Ali Abdi,DF,0,0,293
814,24,Mehdi Taremi,FW,0,0,293
449,34,Gustavo Velazquez,DF,0,0,293
1143,40,Thalente Mbatha,MF,0,0,293
218,33,Carlos Harvey,DF,0,0,295
867,26,Mohannad Abutaha,MF,0,0,296
935,11,Noah Sadiki,MF,0,0,297
1065,24,Saeid Ezatolahi,MF,0,0,298
872,44,Montassar Talbi,DF,0,0,298
670,27,Kim Seunggyu,GK,0,0,300
699,27,Lee Hanbeom,DF,0,0,300
698,27,Lee Gihyuk,MF,0,0,300
49,20,Aleksandar Pavlovic,MF,0,0,300
13,45,Abdulkerim Bardakci,DF,0,0,300
694,14,Leandro Bacuna,MF,0,0,300
1101,14,Sherel Floranus,DF,0,0,300
137,14,Armando Obispo,DF,0,0,300
345,14,Eloy Room,GK,0,0,300
1088,37,Saud Abdulhamid,DF,0,0,300
130,20,Antonio Ruediger,DF,0,0,300
1035,15,Robin Hranac,DF,0,0,301
787,15,Matej Kovar,GK,0,0,301
31,17,Ahmed Fatouh,DF,0,0,301
721,1,Luca Zidane,GK,0,0,302
776,31,Marko Stamenic,MF,0,0,302
422,12,Ghislain Konan,DF,0,0,303
110,33,Andres Andrade,DF,0,0,303
598,33,Jose Cordoba,DF,0,0,303
958,33,Orlando Mosquera,GK,0,0,303
103,33,Amir Murillo,DF,0,0,303
40,23,Akam Hashim,DF,0,0,303
818,23,Merchas Doski,DF,0,0,303
832,34,Miguel Almiron,MF,0,0,306
863,37,Mohammed Alowais,GK,0,0,306
806,31,Max Crocombe,GK,0,0,306
708,38,Lewis Ferguson,MF,0,0,306
117,38,Angus Gunn,GK,0,0,306
517,38,Jack Hendry,DF,0,0,306
1090,38,Scott Mctominay,MF,0,0,306
1025,22,Ricardo Ade,DF,0,0,306
457,22,Hannes Delcroix,DF,0,0,306
781,22,Martin Experience,DF,0,0,306
580,22,Johny Placide,GK,0,0,306
1152,21,Thomas Partey,MF,0,0,307
350,12,Emmanuel Agbadou,DF,0,0,308
1219,26,Yazeed Abulaila,GK,0,0,309
1218,26,Yazan Alarab,DF,0,0,309
1105,24,Shoja Khalilzadeh,DF,0,0,309
82,24,Ali Nemati,DF,0,0,309
86,24,Alireza Beiranvand,GK,0,0,309
745,36,Mahmoud Abunada,GK,0,0,310
988,36,Pedro Miguel,DF,0,0,310
187,36,Boualem Khoukhi,DF,0,0,310
511,36,Issa Laye,DF,0,0,310
97,6,Amar Dedic,DF,0,0,310
440,12,Guela Doue,DF,0,0,311
769,13,Marin Pongracic,DF,0,0,311
352,16,Enner Valencia,FW,0,0,311
8,48,Abdukodir Khusanov,DF,0,0,311
786,21,Marvin Senaya,DF,0,0,312
1041,47,Rodrigo Bentancur,MF,0,0,313
1093,47,Sebastian Caceres,DF,0,0,313
794,47,Mathias Olivera,DF,0,0,313
443,47,Guillermo Varela,DF,0,0,313
888,1,Nabil Bentaleb,MF,0,0,313
1177,45,Ugurcan Cakir,GK,0,0,313
552,21,Jerome Opoku,DF,0,0,313
530,8,Jamiro Monteiro,MF,0,0,314
936,18,Noni Madueke,FW,0,0,315
1016,1,Rayan Ait Nouri,DF,0,0,315
945,12,Odilon Kossounou,DF,0,0,316
585,21,Jordan Ayew,FW,0,0,323
579,16,John Yeboah,FW,0,0,330
303,34,Diego Gomez,MF,0,0,332
372,43,Fabian Rieder,MF,0,0,332
1098,46,Sergino Dest,DF,0,0,335
526,10,James Rodriguez,MF,0,0,338
551,5,Jeremy Doku,FW,0,0,341
586,3,Jordan Bos,DF,0,0,343
1124,8,Steven Moreira,DF,0,0,346
227,28,Cesar Montes,DF,0,0,349
297,9,Derek Cornelius,DF,0,0,351
1021,18,Reece James,DF,0,0,352
925,6,Nikola Katic,DF,0,0,353
405,32,Fredrik Aursnes,MF,0,0,355
408,42,Gabriel Gudmundsson,DF,0,0,356
1078,11,Samuel Moutoussamy,MF,0,0,360
406,30,Frenkie De Jong,MF,0,0,360
921,4,Nicolas Seiwald,MF,0,0,361
951,34,Omar Alderete,DF,0,0,363
65,32,Alexander Sorloth,FW,0,0,363
952,17,Omar Marmoush,FW,0,0,369
1120,4,Stefan Posch,DF,0,0,370
308,18,Djed Spence,DF,0,0,373
896,5,Nathan Ngoy,DF,0,0,376
998,16,Piero Hincapie,DF,0,0,376
578,18,John Stones,DF,0,0,380
145,40,Aubrey Modiba,DF,0,0,381
486,1,Ibrahim Maza,MF,0,0,389
1182,42,Victor Lindelof,DF,0,0,390
291,43,Denis Zakaria,MF,0,0,392
1172,46,Tyler Adams,MF,0,0,397
128,46,Antonee Robinson,DF,0,0,399
3,11,Aaron Wan Bissaka,DF,0,0,399
362,6,Ermedin Demirovic,FW,0,0,399
444,42,Gustaf Lagerbielke,DF,0,0,400
1132,9,Tajon Buchanan,FW,0,0,401
812,40,Mbekezeli Mbokazi,DF,0,0,402
664,40,Khuliso Mudau,DF,0,0,402
496,40,Ime Okon,DF,0,0,402
1048,40,Ronwen Williams,GK,0,0,402
922,2,Nicolas Tagliafico,DF,0,0,403
1009,1,Ramy Bensebaini,DF,0,0,403
378,1,Fares Chaibi,MF,0,0,403
38,1,Aissa Mandi,DF,0,0,403
1188,35,Vitinha,MF,0,0,404
472,25,Hiroki Ito,DF,0,0,405
1240,25,Zion Suzuki,GK,0,0,405
35,3,Aiden Oneill,MF,0,0,406
869,16,Moises Caicedo,MF,0,0,407
470,16,Hernan Galindez,GK,0,0,407
1201,16,Willian Pacho,DF,0,0,407
1207,12,Yahia Fofana,GK,0,0,408
713,11,Lionel Mpasi,GK,0,0,409
152,11,Axel Tuanzebe,DF,0,0,409
866,17,Mohanad Lashin,MF,0,0,409
491,39,Idrissa Gana Gueye,MF,0,0,411
927,6,Nikola Vasilj,GK,0,0,411
64,4,Alexander Schlager,GK,0,0,412
575,28,Johan Vasquez,DF,0,0,412
313,13,Dominik Livakovic,GK,0,0,413
608,13,Josip Sutalo,DF,0,0,413
423,21,Gideon Mensah,DF,0,0,414
127,21,Antoine Semenyo,MF,0,0,414
1052,35,Ruben Dias,DF,0,0,418
584,20,Jonathan Tah,DF,0,0,419
1155,46,Tim Ream,DF,0,0,419
240,46,Chris Richards,DF,0,0,419
800,46,Matt Freese,GK,0,0,419
719,9,Luc De Fougerolles,DF,0,0,421
162,29,Ayyoub Bouaddi,MF,0,0,425
752,19,Manu Kone,MF,0,0,426
1010,17,Ramy Rabia,DF,0,0,431
555,28,Jesus Gallardo,DF,0,0,431
173,30,Bart Verbruggen,GK,0,0,432
976,3,Patrick Beach,GK,0,0,435
50,3,Alessandro Circati,DF,0,0,438
462,3,Harry Souttar,DF,0,0,438
574,10,Johan Mojica,DF,0,0,442
754,20,Manuel Neuer,GK,0,0,442
305,8,Diney Borges,DF,0,0,445
1191,8,Vozinha,GK,0,0,445
997,8,Pico Lopes,DF,0,0,445
627,34,Junior Alonso,DF,0,0,456
546,10,Jefferson Lerma,MF,0,0,459
679,39,Krepin Diatta,DF,0,0,459
723,19,Lucas Digne,DF,0,0,459
695,2,Leandro Paredes,MF,0,0,466
269,7,Danilo,DF,0,0,471
1030,9,Richie Laryea,DF,0,0,475
614,34,Juan Jose Caceres,DF,0,0,488
987,41,Pedri,MF,0,0,490
809,5,Maxim De Cuyper,DF,0,0,492
1014,28,Raul Rangel,GK,0,0,494
184,29,Bilal El Khannouss,MF,0,0,501
1166,32,Torbjorn Heggem,DF,0,0,503
1195,46,Weston Mckennie,MF,0,0,504
317,7,Douglas Santos,DF,0,0,505
810,9,Maxime Crepeau,GK,0,0,511
89,9,Alistair Johnston,DF,0,0,511
892,2,Nahuel Molina,DF,0,0,513
1024,35,Renato Veiga,DF,0,0,518
306,35,Diogo Costa,GK,0,0,518
777,7,Marquinhos,DF,0,0,520
88,7,Alisson,GK,0,0,520
912,18,Nico Oreilly,DF,0,0,523
1200,19,William Saliba,DF,0,0,533
558,10,Jhon Lucumi,DF,0,0,538
282,10,Davinson Sanchez,DF,0,0,541
212,10,Camilo Vargas,GK,0,0,541
939,29,Noussair Mazraoui,DF,0,0,542
877,17,Mostafa Shoubir,GK,0,0,546
111,34,Andres Cubas,MF,0,0,554
957,34,Orlando Gill,GK,0,0,554
447,34,Gustavo Gomez,DF,0,0,554
682,32,Kristoffer Ajer,DF,0,0,554
1080,32,Sander Berge,MF,0,0,554
955,32,Orjan Nyland,GK,0,0,554
1150,5,Thibaut Courtois,GK,0,0,625
903,29,Neil El Aynaoui,MF,0,0,634
370,18,Ezri Konsa,DF,0,0,637
1216,29,Yassine Bounou,GK,0,0,650
193,5,Brandon Mechele,DF,0,0,651
1023,43,Remo Freuler,MF,0,0,654
621,19,Jules Kounde,DF,0,0,659
758,18,Marc Guehi,DF,0,0,664
753,43,Manuel Akanji,DF,0,0,673
439,43,Gregor Kobel,GK,0,0,673
910,43,Nico Elvedi,DF,0,0,673
284,19,Dayot Upamecano,DF,0,0,687
833,19,Mike Maignan,GK,0,0,707
1039,41,Rodri,MF,0,0,708
981,41,Pau Cubarsi,DF,0,0,717
1179,41,Unai Simon,GK,0,0,717
588,18,Jordan Pickford,GK,0,0,756
348,2,Emiliano Martinez,GK,0,0,794
